d,price_usd,address_01_10
2012-03-17,5.2360035541,96449.0
2012-03-18,5.2701489854,96881.0
2012-03-19,4.6786725529,96857.0
2012-03-20,4.8308302162,96990.0
2012-03-21,4.8172295248,97252.0
2012-03-22,4.729608505,97388.0
2012-03-23,4.6916431765,97341.0
2012-03-24,4.6519862659,97625.0
2012-03-25,4.5522702624,97839.0
2012-03-26,4.6327223597,97617.0
2012-03-27,4.8113407352,97524.0
2012-03-28,4.7905893916,97545.0
2012-03-29,4.7940665722,97423.0
2012-03-30,4.8614093565,97450.0
2012-03-31,4.8897768732,97478.0
2012-04-01,4.7933256774,97591.0
2012-04-02,4.9830454787,97532.0
2012-04-03,4.9562331929,96685.0
2012-04-04,4.9178421777,96646.0
2012-04-05,4.9208492449,96769.0
2012-04-06,4.9491074322,96731.0
2012-04-07,4.7097119103,96825.0
2012-04-08,4.7788188492,96954.0
2012-04-09,4.8525473811,97049.0
2012-04-10,4.8414175938,97235.0
2012-04-11,4.9152507171,97269.0
2012-04-12,4.9011581473,97170.0
2012-04-13,4.9344067335,97183.0
2012-04-14,4.956364661,97420.0
2012-04-15,4.9616003384,97633.0
2012-04-16,4.9507645693,97402.0
2012-04-17,4.9687445076,97264.0
2012-04-18,5.124377443,97268.0
2012-04-19,5.1309065114,97195.0
2012-04-20,5.3665159681,97143.0
2012-04-21,5.282550339,97089.0
2012-04-22,5.1956089947,97479.0
2012-04-23,5.1108881917,97478.0
2012-04-24,5.0878672624,97650.0
2012-04-25,5.1488162455,97821.0
2012-04-26,5.0974192858,97760.0
2012-04-27,5.0958873399,97897.0
2012-04-28,4.9707366528,97972.0
2012-04-29,4.9026061777,98080.0
2012-04-30,4.9421168101,98106.0
2012-05-01,4.9871372274,98090.0
2012-05-02,5.0534373539,98086.0
2012-05-03,5.118872979,98290.0
2012-05-04,5.0855070883,98252.0
2012-05-05,5.0566395646,98403.0
2012-05-06,5.0478007729,98628.0
2012-05-07,5.067555867,98414.0
2012-05-08,5.0234664229,98610.0
2012-05-09,5.0413062355,98789.0
2012-05-10,4.9274887198,98853.0
2012-05-11,4.9637099775,98700.0
2012-05-12,4.946532235,98874.0
2012-05-13,4.9447950538,99109.0
2012-05-14,5.011435922,99709.0
2012-05-15,5.0336404004,99736.0
2012-05-16,5.0877845091,99158.0
2012-05-17,5.0896616864,99198.0
2012-05-18,5.1183014828,99298.0
2012-05-19,5.1125458112,99355.0
2012-05-20,5.0942009684,99533.0
2012-05-21,5.0942213101,99550.0
2012-05-22,5.0891391888,99563.0
2012-05-23,5.1288588998,99646.0
2012-05-24,5.1191577592,99617.0
2012-05-25,5.1372768065,99786.0
2012-05-26,5.1039788048,99946.0
2012-05-27,5.134616135,99844.0
2012-05-28,5.1363254191,99908.0
2012-05-29,5.1484706978,99684.0
2012-05-30,5.1382645693,99710.0
2012-05-31,5.1816397212,99932.0
2012-06-01,5.266943758,99931.0
2012-06-02,5.2436390602,100142.0
2012-06-03,5.2127049848,100310.0
2012-06-04,5.2587658574,100273.0
2012-06-05,5.4260142949,100373.0
2012-06-06,5.446169422,100488.0
2012-06-07,5.5871698098,100246.0
2012-06-08,5.6225291017,100184.0
2012-06-09,5.5570023355,100445.0
2012-06-10,5.4578935693,100627.0
2012-06-11,5.5869969816,100722.0
2012-06-12,5.7274912987,101001.0
2012-06-13,5.9093013238,101132.0
2012-06-14,5.9620231821,101293.0
2012-06-15,6.5233807192,101369.0
2012-06-16,6.4441582823,101633.0
2012-06-17,6.199966488,101848.0
2012-06-18,6.3108446686,102147.0
2012-06-19,6.494826716,101998.0
2012-06-20,6.6935510555,102175.0
2012-06-21,6.6722625038,102217.0
2012-06-22,6.5637616978,102385.0
2012-06-23,6.4475416891,102671.0
2012-06-24,6.3504940386,102830.0
2012-06-25,6.31747363,102788.0
2012-06-26,6.4328608288,102722.0
2012-06-27,6.6157134015,102762.0
2012-06-28,6.590064633,102954.0
2012-06-29,6.6587767572,103114.0
2012-06-30,6.680427623,103468.0
2012-07-01,6.6268600923,103430.0
2012-07-02,6.7434780508,103409.0
2012-07-03,6.4499924033,102391.0
2012-07-04,6.5148353331,102491.0
2012-07-05,6.6423986043,102329.0
2012-07-06,6.6721811894,102334.0
2012-07-07,6.8082737119,102420.0
2012-07-08,6.7963176879,102485.0
2012-07-09,7.032395886,102422.0
2012-07-10,7.1785800357,102392.0
2012-07-11,7.185147789,102375.0
2012-07-12,7.5559356502,102471.0
2012-07-13,7.630921256,102312.0
2012-07-14,7.5801291783,102567.0
2012-07-15,7.6272348597,102927.0
2012-07-16,8.4934056774,102717.0
2012-07-17,8.7519848551,102877.0
2012-07-18,9.0951926861,102635.0
2012-07-19,8.8795334135,102451.0
2012-07-20,8.5324506791,102426.0
2012-07-21,8.875645841,102756.0
2012-07-22,8.5065625441,103277.0
2012-07-23,8.5312112694,103467.0
2012-07-24,8.5745851707,103182.0
2012-07-25,8.7693472729,103141.0
2012-07-26,8.8757650462,103216.0
2012-07-27,8.8914598942,103354.0
2012-07-28,8.8425608942,103870.0
2012-07-29,8.7476806593,104217.0
2012-07-30,9.088317249,104239.0
2012-07-31,9.3209984021,104789.0
2012-08-01,9.5680209039,104563.0
2012-08-02,10.5510396961,104286.0
2012-08-03,10.9158647466,104269.0
2012-08-04,10.9197148808,104688.0
2012-08-05,10.8051173776,104635.0
2012-08-06,10.8694465018,104888.0
2012-08-07,10.9412794401,105130.0
2012-08-08,11.0703915967,105002.0
2012-08-09,11.103724744,105010.0
2012-08-10,11.4475688045,105153.0
2012-08-11,11.5425355272,105652.0
2012-08-12,11.5925523898,106225.0
2012-08-13,11.9849629904,106604.0
2012-08-14,12.187097481,107369.0
2012-08-15,13.1700773539,108289.0
2012-08-16,13.4507908247,109892.0
2012-08-17,12.0770055424,110812.0
2012-08-18,11.5775071648,111363.0
2012-08-19,7.8306218419,110466.0
2012-08-20,9.9798766487,110474.0
2012-08-21,9.9029820181,110539.0
2012-08-22,9.7725545786,110547.0
2012-08-23,10.0886574261,110956.0
2012-08-24,10.5940425944,110914.0
2012-08-25,10.5836766715,111218.0
2012-08-26,10.5455307423,111736.0
2012-08-27,10.9003800807,111846.0
2012-08-28,10.9329585336,112353.0
2012-08-29,10.8677839018,112597.0
2012-08-30,10.7277488384,112965.0
2012-08-31,10.1024098206,113627.0
2012-09-01,10.0065329375,114391.0
2012-09-02,10.2261162016,114729.0
2012-09-03,10.4971343092,114668.0
2012-09-04,10.3640018942,115241.0
2012-09-05,11.0255228784,115323.0
2012-09-06,11.1607690158,115690.0
2012-09-07,11.0761223366,115805.0
2012-09-08,11.0432700333,116113.0
2012-09-09,11.0620954933,115845.0
2012-09-10,11.1252888048,115466.0
2012-09-11,11.2680929553,115718.0
2012-09-12,11.3152859082,116306.0
2012-09-13,11.3802992887,116645.0
2012-09-14,11.7301076224,116884.0
2012-09-15,11.7183934155,117440.0
2012-09-16,11.8869112238,118073.0
2012-09-17,11.9083171572,118237.0
2012-09-18,12.2596508387,118573.0
2012-09-19,12.5048540982,119100.0
2012-09-20,12.3671766493,119453.0
2012-09-21,12.3336578358,119598.0
2012-09-22,12.2137276251,119517.0
2012-09-23,12.1654630263,119749.0
2012-09-24,12.1135887165,119637.0
2012-09-25,12.1824053945,120345.0
2012-09-26,12.3198168597,120682.0
2012-09-27,12.3187514018,121279.0
2012-09-28,12.3814573892,121941.0
2012-09-29,12.4047515056,122739.0
2012-09-30,12.3916224728,124175.0
2012-10-01,12.3893951601,124326.0
2012-10-02,12.8072380959,123553.0
2012-10-03,12.9554304944,119473.0
2012-10-04,12.8623857779,118213.0
2012-10-05,12.7522194191,118273.0
2012-10-06,12.5051297136,118320.0
2012-10-07,11.8739970853,118522.0
2012-10-08,11.7333297481,118995.0
2012-10-09,11.8286634354,119295.0
2012-10-10,12.1091884781,119738.0
2012-10-11,12.0675518083,119767.0
2012-10-12,12.0280681648,119603.0
2012-10-13,11.9268038293,119417.0
2012-10-14,11.6505779608,119556.0
2012-10-15,11.9083095269,119764.0
2012-10-16,11.848018069,119826.0
2012-10-17,11.9193881607,119831.0
2012-10-18,11.9259328445,119995.0
2012-10-19,11.7574857972,119985.0
2012-10-20,11.6943775517,119816.0
2012-10-21,11.6574114059,119865.0
2012-10-22,11.7410779129,119237.0
2012-10-23,11.70778173,118635.0
2012-10-24,11.6343523869,118871.0
2012-10-25,10.7536298203,119040.0
2012-10-26,10.1306194936,119020.0
2012-10-27,10.4581862957,119211.0
2012-10-28,10.7099620839,119886.0
2012-10-29,10.630738976,120013.0
2012-10-30,10.8593230584,120197.0
2012-10-31,11.1460718381,120158.0
2012-11-01,10.613535751,120339.0
2012-11-02,10.5305036388,120835.0
2012-11-03,10.6507470193,121244.0
2012-11-04,10.7968828925,121645.0
2012-11-05,10.7408207352,121763.0
2012-11-06,10.8681974991,122082.0
2012-11-07,10.9540989445,122170.0
2012-11-08,10.8926993711,122487.0
2012-11-09,10.815867218,122683.0
2012-11-10,10.863260443,123240.0
2012-11-11,10.8418406388,124121.0
2012-11-12,11.0313424553,124722.0
2012-11-13,10.9980027791,125261.0
2012-11-14,10.9589524185,125837.0
2012-11-15,11.1751098586,125810.0
2012-11-16,11.7050448299,125465.0
2012-11-17,11.7500423992,125885.0
2012-11-18,11.6656310321,126439.0
2012-11-19,11.7505293507,126612.0
2012-11-20,11.6991703168,126944.0
2012-11-21,11.7291351759,127033.0
2012-11-22,12.2919979465,127334.0
2012-11-23,12.2802876195,127291.0
2012-11-24,12.4132043998,127471.0
2012-11-25,12.5296894898,127747.0
2012-11-26,12.1846262399,128940.0
2012-11-27,12.1592753846,128949.0
2012-11-28,12.331659827,129510.0
2012-11-29,12.4976616534,129506.0
2012-11-30,12.5861389275,129332.0
2012-12-01,12.5923868703,129187.0
2012-12-02,12.4979447566,129406.0
2012-12-03,12.6569578369,129322.0
2012-12-04,13.3695895815,129476.0
2012-12-05,13.3127502221,129444.0
2012-12-06,13.4779245403,129615.0
2012-12-07,13.4772824494,129600.0
2012-12-08,13.4999844091,129757.0
2012-12-09,13.3465108907,129804.0
2012-12-10,13.4922565809,129901.0
2012-12-11,13.6154156663,130197.0
2012-12-12,13.6682136426,130499.0
2012-12-13,13.7552515207,130175.0
2012-12-14,13.6009222528,130184.0
2012-12-15,13.5309482887,130411.0
2012-12-16,13.3328610766,130795.0
2012-12-17,13.3200719515,131044.0
2012-12-18,13.2720338691,131654.0
2012-12-19,13.53854318,131828.0
2012-12-20,13.5700270263,131586.0
2012-12-21,13.4289680023,131792.0
2012-12-22,13.4272139129,132408.0
2012-12-23,13.3181057569,132577.0
2012-12-24,13.4266626715,132823.0
2012-12-25,13.3655670047,133342.0
2012-12-26,13.4546990175,133299.0
2012-12-27,13.3993031812,133563.0
2012-12-28,13.4555072215,133897.0
2012-12-29,13.3740038603,134423.0
2012-12-30,13.4450137989,134759.0
2012-12-31,13.5455524436,135392.0
2013-01-01,13.331371422,135883.0
2013-01-02,13.280606813,136016.0
2013-01-03,13.3840811485,136418.0
2013-01-04,13.4517211496,136486.0
2013-01-05,13.4594067668,136774.0
2013-01-06,13.5044965079,137026.0
2013-01-07,13.5560616578,137214.0
2013-01-08,13.7803506312,136852.0
2013-01-09,13.8209552566,137170.0
2013-01-10,14.1231728556,137527.0
2013-01-11,14.2276211227,137924.0
2013-01-12,14.214285656,138026.0
2013-01-13,14.1607882671,138506.0
2013-01-14,14.3179703203,138619.0
2013-01-15,14.3136377516,139013.0
2013-01-16,14.7078140479,139136.0
2013-01-17,15.5985997396,139382.0
2013-01-18,15.7157911239,139726.0
2013-01-19,15.5881263998,139927.0
2013-01-20,15.7195921373,140319.0
2013-01-21,16.7810195207,140408.0
2013-01-22,17.3001788387,140683.0
2013-01-23,17.5363954229,140033.0
2013-01-24,16.9010860722,140464.0
2013-01-25,17.4072020292,140718.0
2013-01-26,17.5536291761,139237.0
2013-01-27,17.8646280148,140234.0
2013-01-28,18.7942648743,140836.0
2013-01-29,19.5147141861,141906.0
2013-01-30,19.7374466864,142851.0
2013-01-31,20.5116430307,143782.0
2013-02-01,20.4430919562,144336.0
2013-02-02,19.6359017054,143968.0
2013-02-03,20.5789396832,142804.0
2013-02-04,20.4404879614,142763.0
2013-02-05,20.6593447276,142114.0
2013-02-06,21.2085655319,142226.0
2013-02-07,22.1177651789,142783.0
2013-02-08,22.7873650499,143345.0
2013-02-09,23.7338601537,143251.0
2013-02-10,23.9002893571,143695.0
2013-02-11,24.4972726949,144033.0
2013-02-12,24.9797364074,144194.0
2013-02-13,24.6416509348,144464.0
2013-02-14,27.2823898203,145061.0
2013-02-15,27.1712692291,144708.0
2013-02-16,27.346163562,144786.0
2013-02-17,26.9272513764,144909.0
2013-02-18,26.9288676371,145328.0
2013-02-19,29.4136243808,145858.0
2013-02-20,29.8198072276,146529.0
2013-02-21,29.8180689158,146705.0
2013-02-22,30.4726565324,146797.0
2013-02-23,29.8064545459,147091.0
2013-02-24,29.8828484924,147424.0
2013-02-25,30.352033095,147819.0
2013-02-26,31.1555373507,148251.0
2013-02-27,31.240261083,149172.0
2013-02-28,33.3752939366,150584.0
2013-03-01,34.6062570341,150869.0
2013-03-02,34.143515924,150545.0
2013-03-03,34.4517404845,150916.0
2013-03-04,36.3762652507,151346.0
2013-03-05,40.6729539903,152615.0
2013-03-06,43.2849961852,153098.0
2013-03-07,41.9474407158,153378.0
2013-03-08,43.902928915,154149.0
2013-03-09,46.8885866123,155064.0
2013-03-10,46.066038459,155452.0
2013-03-11,48.2750745772,155954.0
2013-03-12,44.4135452582,155775.0
2013-03-13,47.0161908516,156819.0
2013-03-14,46.9255625535,157606.0
2013-03-15,46.9025172478,159046.0
2013-03-16,47.1570156996,160160.0
2013-03-17,47.3334997838,160578.0
2013-03-18,51.3654363913,162288.0
2013-03-19,59.4986011114,163705.0
2013-03-20,63.6874854982,164669.0
2013-03-21,70.9175250053,165987.0
2013-03-22,69.8460845418,166712.0
2013-03-23,64.3831163705,164850.0
2013-03-24,71.6904242065,166006.0
2013-03-25,74.3140892496,167365.0
2013-03-26,78.614197432,168333.0
2013-03-27,88.8520799138,169750.0
2013-03-28,87.6731739608,170092.0
2013-03-29,90.2956993583,170354.0
2013-03-30,92.1899599883,170780.0
2013-03-31,93.8992384231,168899.0
2013-04-01,103.5803469112,168791.0
2013-04-02,116.6799442412,170164.0
2013-04-03,131.3848093782,171267.0
2013-04-04,133.0071204757,171966.0
2013-04-05,142.626065488,174878.0
2013-04-06,143.0818229649,174956.0
2013-04-07,162.8522145769,176138.0
2013-04-08,186.351161848,179133.0
2013-04-09,230.6829966952,181717.0
2013-04-10,161.192889661,184028.0
2013-04-11,82.901585038,183522.0
2013-04-12,111.476373194,183869.0
2013-04-13,97.6090718703,185710.0
2013-04-14,88.8614913998,187321.0
2013-04-15,80.874693166,189399.0
2013-04-16,68.2831387271,191591.0
2013-04-17,92.8640369135,191473.0
2013-04-18,108.6283450923,192086.0
2013-04-19,119.012283239,193242.0
2013-04-20,128.208288893,194090.0
2013-04-21,118.4832437563,195458.0
2013-04-22,126.3142717598,197932.0
2013-04-23,142.1272180532,198965.0
2013-04-24,154.1332778045,199058.0
2013-04-25,141.0086592785,201350.0
2013-04-26,137.2096004196,204853.0
2013-04-27,128.2266696052,204980.0
2013-04-28,134.6235695617,204314.0
2013-04-29,143.8103781926,206300.0
2013-04-30,139.1296475453,206357.0
2013-05-01,116.1138010403,209686.0
2013-05-02,106.3409846973,209388.0
2013-05-03,96.3168402741,209073.0
2013-05-04,112.4976363691,210453.0
2013-05-05,116.488715827,211009.0
2013-05-06,112.1185961952,211505.0
2013-05-07,111.6092128735,212803.0
2013-05-08,113.1360618548,212771.0
2013-05-09,111.9745327107,215000.0
2013-05-10,117.6910368837,216726.0
2013-05-11,115.4997776628,215486.0
2013-05-12,114.8856755596,217052.0
2013-05-13,117.4044566461,219732.0
2013-05-14,107.8655665693,221401.0
2013-05-15,108.9868524255,221889.0
2013-05-16,112.9178740503,223752.0
2013-05-17,117.284616014,224556.0
2013-05-18,118.1698766803,225322.0
2013-05-19,117.033880187,225035.0
2013-05-20,117.8186364699,226326.0
2013-05-21,117.2520409117,228459.0
2013-05-22,118.9781735827,230196.0
2013-05-23,123.7261560491,231159.0
2013-05-24,128.9710806546,230093.0
2013-05-25,128.8449152542,226659.0
2013-05-26,130.1586011105,224470.0
2013-05-27,126.392905903,226554.0
2013-05-28,125.9045952659,227922.0
2013-05-29,129.5648123904,229233.0
2013-05-30,126.5130683811,229438.0
2013-05-31,127.8164888954,230954.0
2013-06-01,128.7911510812,231726.0
2013-06-02,122.6267089421,228825.0
2013-06-03,122.9491879018,226605.0
2013-06-04,120.1899687317,226334.0
2013-06-05,120.8699238457,226077.0
2013-06-06,119.0539756698,226670.0
2013-06-07,110.1977314436,225138.0
2013-06-08,109.1785453413,224442.0
2013-06-09,99.9036034483,223852.0
2013-06-10,104.3575666277,224738.0
2013-06-11,107.5075204559,227175.0
2013-06-12,106.3781163063,228728.0
2013-06-13,101.3238977206,230295.0
2013-06-14,99.2132443016,231472.0
2013-06-15,99.875037405,230979.0
2013-06-16,99.0383512566,230851.0
2013-06-17,100.1263050847,233441.0
2013-06-18,104.2891763822,234901.0
2013-06-19,104.417150789,236459.0
2013-06-20,104.3234997078,235447.0
2013-06-21,101.4168573933,234293.0
2013-06-22,100.0395084746,233636.0
2013-06-23,100.3147445938,232231.0
2013-06-24,99.0456832262,233418.0
2013-06-25,97.83278872,234415.0
2013-06-26,98.6517007598,236508.0
2013-06-27,96.8039495991,237983.0
2013-06-28,89.4245067212,237821.0
2013-06-29,88.7972910579,238360.0
2013-06-30,89.4809076563,238791.0
2013-07-01,82.8675701344,240567.0
2013-07-02,87.8164666861,241269.0
2013-07-03,77.6913308007,243231.0
2013-07-04,79.1348708358,244373.0
2013-07-05,67.4476238527,246079.0
2013-07-06,66.3416808884,242491.0
2013-07-07,72.1095223729,241505.0
2013-07-08,73.9885537697,243717.0
2013-07-09,74.8919108708,243972.0
2013-07-10,85.013679135,246401.0
2013-07-11,87.4975493863,247693.0
2013-07-12,90.0466987142,248841.0
2013-07-13,91.592597896,246673.0
2013-07-14,89.8922692759,246195.0
2013-07-15,93.7961525424,246068.0
2013-07-16,91.7810356517,248209.0
2013-07-17,91.0313512566,250740.0
2013-07-18,84.9617291175,250850.0
2013-07-19,86.2387945996,253726.0
2013-07-20,84.9108591467,252601.0
2013-07-21,85.6643502618,252861.0
2013-07-22,85.6490286382,254697.0
2013-07-23,86.977056692,256915.0
2013-07-24,88.1517305669,257860.0
2013-07-25,90.1660922268,258711.0
2013-07-26,89.9839859731,260024.0
2013-07-27,88.1652758621,258512.0
2013-07-28,92.7458421975,258673.0
2013-07-29,93.2986972531,259987.0
2013-07-30,96.659552893,260455.0
2013-07-31,98.0244199299,259758.0
2013-08-01,96.5680178258,261280.0
2013-08-02,96.0745306838,262595.0
2013-08-03,95.5067095266,262545.0
2013-08-04,96.3654821742,260384.0
2013-08-05,97.5271338399,262104.0
2013-08-06,97.6712066043,264374.0
2013-08-07,97.0542068966,267939.0
2013-08-08,94.2572717709,268936.0
2013-08-09,92.4727767387,269715.0
2013-08-10,93.293552893,271056.0
2013-08-11,94.2713123904,269865.0
2013-08-12,95.4464707773,268592.0
2013-08-13,97.7590750847,270273.0
2013-08-14,99.1212875511,272862.0
2013-08-15,98.1063331385,274995.0
2013-08-16,98.2909602572,275017.0
2013-08-17,99.6305043834,274749.0
2013-08-18,99.1780397428,274883.0
2013-08-19,102.7840122735,278323.0
2013-08-20,104.5002109877,279042.0
2013-08-21,110.8016037405,280040.0
2013-08-22,109.5232168323,281073.0
2013-08-23,107.6975715956,276036.0
2013-08-24,108.8826750438,276411.0
2013-08-25,113.0825634132,267906.0
2013-08-26,112.1181148451,266596.0
2013-08-27,117.7597907656,256132.0
2013-08-28,118.3174143776,258775.0
2013-08-29,118.8356382233,261085.0
2013-08-30,124.8853796026,261239.0
2013-08-31,128.3779789597,262746.0
2013-09-01,130.5363720047,263245.0
2013-09-02,129.5653717124,265146.0
2013-09-03,129.1828036236,267497.0
2013-09-04,122.5292387493,267320.0
2013-09-05,122.370085038,269094.0
2013-09-06,117.8611464056,269604.0
2013-09-07,119.8149894798,270455.0
2013-09-08,118.0573863238,268669.0
2013-09-09,121.2592726476,267494.0
2013-09-10,122.2155301894,269391.0
2013-09-11,127.0882270602,270610.0
2013-09-12,126.7807235535,270770.0
2013-09-13,127.4077451783,273207.0
2013-09-14,124.3484774985,274416.0
2013-09-15,125.0764178843,274738.0
2013-09-16,126.2046659848,275789.0
2013-09-17,126.8972501461,277675.0
2013-09-18,126.9038194039,275912.0
2013-09-19,124.1809573349,276421.0
2013-09-20,122.9216358854,277197.0
2013-09-21,123.5082568673,278359.0
2013-09-22,123.1249351257,276854.0
2013-09-23,122.8656990064,278095.0
2013-09-24,123.7973576856,280221.0
2013-09-25,123.614078609,281113.0
2013-09-26,124.6856744594,282780.0
2013-09-27,126.6053477499,281220.0
2013-09-28,126.7965517241,282263.0
2013-09-29,127.1086277031,282973.0
2013-09-30,126.0902618352,284462.0
2013-10-01,127.5754243133,285632.0
2013-10-02,104.1050929281,273431.0
2013-10-03,117.5754950321,270311.0
2013-10-04,121.9303477499,272753.0
2013-10-05,121.3934026885,272614.0
2013-10-06,122.4752612507,273263.0
2013-10-07,123.9068725891,275824.0
2013-10-08,124.7665289305,276875.0
2013-10-09,125.9335203127,279459.0
2013-10-10,126.7046504968,281311.0
2013-10-11,127.2552992402,282736.0
2013-10-12,127.8512630041,283393.0
2013-10-13,132.4156586791,283819.0
2013-10-14,135.3391949153,284519.0
2013-10-15,141.493908533,285653.0
2013-10-16,138.327921917,286599.0
2013-10-17,143.7471338399,286047.0
2013-10-18,152.77557218,285883.0
2013-10-19,165.7727171245,284770.0
2013-10-20,166.5001510812,285835.0
2013-10-21,179.9106285798,287506.0
2013-10-22,190.4027814144,287934.0
2013-10-23,204.6003509643,288421.0
2013-10-24,194.4100437651,289328.0
2013-10-25,185.643787626,286633.0
2013-10-26,179.8082180012,288106.0
2013-10-27,194.5461332554,289169.0
2013-10-28,196.2746873174,289073.0
2013-10-29,204.4281741672,290904.0
2013-10-30,197.900599421,292018.0
2013-10-31,203.2836499123,291547.0
2013-11-01,203.0371098494,292509.0
2013-11-02,204.7928813559,293799.0
2013-11-03,210.2753826117,293607.0
2013-11-04,228.7910388662,293602.0
2013-11-05,243.6416689071,293174.0
2013-11-06,263.2095839871,294155.0
2013-11-07,290.1242261835,296074.0
2013-11-08,333.750656512,297328.0
2013-11-09,331.0511484512,297778.0
2013-11-10,327.5586534997,297221.0
2013-11-11,342.6976928697,290126.0
2013-11-12,354.6454883109,291759.0
2013-11-13,394.5044952244,291839.0
2013-11-14,416.7063033027,294597.0
2013-11-15,408.3987973349,296730.0
2013-11-16,435.7984427674,298855.0
2013-11-17,485.3365768556,300587.0
2013-11-18,657.7785038749,305773.0
2013-11-19,546.8783973115,304149.0
2013-11-20,595.3390996493,307188.0
2013-11-21,720.7644252601,299998.0
2013-11-22,802.9169337183,301417.0
2013-11-23,834.2953399891,304234.0
2013-11-24,807.1666954997,304796.0
2013-11-25,816.243386616,307226.0
2013-11-26,916.0971601403,310057.0
2013-11-27,962.9105609117,315274.0
2013-11-28,1007.387163647,323470.0
2013-11-29,1128.7254880187,329846.0
2013-11-30,1119.2967147867,335681.0
2013-12-01,964.4857936879,336950.0
2013-12-02,1040.8082177089,335773.0
2013-12-03,1053.6210274483,339212.0
2013-12-04,1134.9322308884,339988.0
2013-12-05,1027.411772827,342608.0
2013-12-06,824.5817103378,342522.0
2013-12-07,703.7483760257,345629.0
2013-12-08,783.5733483343,346439.0
2013-12-09,896.079289889,351117.0
2013-12-10,977.165367329,352041.0
2013-12-11,875.4640342724,353925.0
2013-12-12,873.3248059877,354363.0
2013-12-13,879.156135301,355814.0
2013-12-14,852.856120526,353586.0
2013-12-15,864.0616578609,342996.0
2013-12-16,677.8941068013,346751.0
2013-12-17,682.626772706,347496.0
2013-12-18,526.1209763267,350697.0
2013-12-19,685.5251289597,350170.0
2013-12-20,600.2169542607,353015.0
2013-12-21,597.0335025482,352072.0
2013-12-22,615.0130352718,349734.0
2013-12-23,657.9266341555,349919.0
2013-12-24,650.6647451783,353404.0
2013-12-25,678.2901580947,355036.0
2013-12-26,749.9965949562,356883.0
2013-12-27,722.5705674927,359166.0
2013-12-28,715.8523630789,358741.0
2013-12-29,727.2712156634,359699.0
2013-12-30,735.7419970777,360701.0
2013-12-31,729.5575829106,361866.0
2014-01-01,752.4045499446,363560.0
2014-01-02,784.9549213144,367281.0
2014-01-03,807.2229390298,367466.0
2014-01-04,828.6020626184,369288.0
2014-01-05,902.487380263,368866.0
2014-01-06,914.4599608416,367328.0
2014-01-07,803.3517961987,369925.0
2014-01-08,820.6900095032,371803.0
